# Base  Sugar  Phosphate  Total
 2639.274475  2220.890214  2234.288533  7094.453222
 2664.963860  2309.089851  2172.198851  7146.252562
 2334.537244  2317.247284  2215.663296  6867.447823
 2489.150035  2294.395930  2263.581795  7047.127760
 2616.511359  2235.961541  2283.297801  7135.770701
 2669.123201  2198.463087  2264.560226  7132.146514
 2568.307138  2323.002496  2221.439047  7112.748681
 2407.415611  2296.026461  2249.513067  6952.955138
 2364.790498  2267.110022  2071.101941  6703.002461
 2686.338138  2271.726977  2217.565570  7175.630685
 2389.446938  2325.464908  2225.618343  6940.530190
 2433.048166  2314.186797  2327.342591  7074.577554
 2216.029760  2340.317621  2163.049967  6719.397348
 2517.610895  2254.979617  2283.720265  7056.310778
 2617.378246  2312.243912  2217.843481  7147.465639
 2659.464468  2304.104964  2342.991918  7306.561349
 2369.052956  2338.131582  2211.711595  6918.896133
 2488.884383  2237.599315  2173.533654  6900.017351
 2424.079598  2323.743273  2253.754260  7001.577132
 3171.635341  2112.375804  2219.993333  7504.004478
 3083.052940  2140.418274  2098.664559  7322.135772
 3038.566698  2293.816078  2083.760431  7416.143207
 3206.797222  2183.689664  2206.987042  7597.473928
 2896.337755  2218.986256  2064.422979  7179.746990
 3151.942567  2058.332028  2282.330802  7492.605396
 3069.866606  2258.687651  2039.658334  7368.212591
 2348.111483  2321.035169  2264.842599  6933.989251
 2865.585097  2240.132991  2166.303043  7272.021131
 2543.892704  2243.703935  2156.159274  6943.755913
 2402.564588  2392.547268  2203.906612  6999.018468
 2880.713569  2174.992744  2254.195793  7309.902106
 2438.809451  2263.382115  2307.239849  7009.431416
 2849.093352  2207.141112  2240.641877  7296.876341
 2864.193667  2125.880540  2252.466207  7242.540414
 3048.432800  2199.946323  2094.611560  7342.990684
 2540.392487  2279.336152  2271.529948  7091.258587
 2429.864268  2335.333585  2275.462170  7040.660022
 2318.336672  2307.347029  2185.240318  6810.924019
 2600.413011  2182.992575  2209.998675  6993.404260
 2256.768355  2065.985112  2062.426103  6385.179570
 2663.222537  2269.054535  2233.547240  7165.824312
 2480.666919  2293.524272  2233.121736  7007.312927
 2838.829435  2352.651246  2159.598056  7351.078737
 2727.548384  2169.619667  2286.595371  7183.763423
 2492.849898  2257.394750  2274.360157  7024.604805
 2398.021987  2231.900662  2353.733759  6983.656408
 2387.142065  2346.195738  2214.600646  6947.938449
 2717.612094  2310.419104  2223.937389  7251.968586
 2612.003380  2227.668907  2254.948272  7094.620559
 2892.976482  2171.370315  2070.903148  7135.249945
 2839.481579  2169.587114  2283.794002  7292.862695
 2722.348349  2208.947683  2280.285505  7211.581538
 2851.295077  2128.585465  2214.076127  7193.956668
 2887.300346  2192.488045  2153.746256  7233.534647
 2612.228238  2317.054250  2209.128290  7138.410779
 2799.435848  2233.463074  2025.151991  7058.050913
 2995.312432  2141.256988  2258.894060  7395.463480
 2766.936786  2247.549663  2030.863222  7045.349672
 2710.068893  2293.575988  2122.559654  7126.204535
 2841.063911  2238.712588  2166.646047  7246.422546
 3072.794288  2202.134273  2153.407024  7428.335585
 2841.666556  2220.888361  2122.028226  7184.583143
 3246.146381  2000.393445  2071.289561  7317.829386
 2598.889918  2245.100482  2298.458798  7142.449198
 2686.441691  2192.759328  2345.130357  7224.331376
 2413.190529  2350.235057  2178.373542  6941.799128
 2945.575560  2367.506683  2222.156752  7535.238996
 2881.432152  2290.071354  2124.490342  7295.993848
 2654.049789  2266.877503  2360.378825  7281.306117
 2406.242617  2171.464309  2287.320013  6865.026939
 2712.409431  2161.400148  2368.016777  7241.826355
 2610.487934  2247.440392  2326.783666  7184.711992
 2780.272499  2371.408068  2128.854385  7280.534952
 2638.746258  2372.549416  2178.755532  7190.051206
 2738.212480  2213.503337  2102.019743  7053.735560
 2749.627547  2223.298682  2157.066914  7129.993143
 2935.399824  2204.973841  2155.284530  7295.658195
 2548.304489  2221.960985  2063.789066  6834.054540
 2525.498698  2214.711003  2295.343350  7035.553050
 2870.287505  2192.418080  2135.500286  7198.205871
 2795.136164  2215.263818  2252.168300  7262.568281
 3148.973210  2153.635323  2085.232706  7387.841239
 2437.843766  2312.625546  2266.204557  7016.673869
 2397.732118  2321.353607  2154.102550  6873.188275
 2207.663468  2406.363090  2211.629582  6825.656140
 2284.320607  2391.128332  2254.966342  6930.415281
 2514.101121  2285.786207  2067.584218  6867.471545
 3063.018480  2238.488858  2216.466065  7517.973403
 3270.147574  2108.790114  2186.433757  7565.371444
 2726.703058  2259.984646  2217.665292  7204.352996
 2758.582114  2231.064717  2171.469942  7161.116773
 3074.109434  2217.089379  2165.423935  7456.622748
 3072.132777  2248.967868  1987.503759  7308.604404
 2595.769168  2299.168914  2131.321037  7026.259119
 2935.992411  2241.090981  2157.055379  7334.138771
 2535.772271  2263.095464  2199.117690  6997.985425
 2799.529553  2151.733037  2109.615944  7060.878533
 2732.434675  2215.366173  2226.768317  7174.569165
 3061.043875  2324.351406  1898.016568  7283.411850
 2758.603636  2258.291212  2206.578329  7223.473177
 2910.748672  2258.919253  2099.405481  7269.073405
 3022.051533  2299.315913  2053.490982  7374.858428
 2479.542631  2381.102435  2178.743564  7039.388630
 3604.173241  2075.460220  2196.352854  7875.986315
 3155.859850  2242.340066  2185.099375  7583.299292
 2638.932994  2298.042711  2266.794010  7203.769715
 2564.461877  2273.479550  2209.406077  7047.347504
 2276.358792  2417.880866  2310.616724  7004.856382
 2554.555009  2294.474225  2220.188196  7069.217430
 2784.886728  2239.608097  2239.540990  7264.035815
 3057.418008  2254.418491  2116.177351  7428.013850
 3168.011309  2221.937181  2173.867753  7563.816243
 2492.081281  2321.222226  2246.714647  7060.018154
 2830.959511  2160.173653  2329.074255  7320.207420
 2576.282637  2274.773574  2007.316202  6858.372413
 2701.839475  2256.925081  2158.547305  7117.311861
 2727.970593  2309.261186  2245.122344  7282.354122
 2294.687767  2360.551339  2209.024738  6864.263844
 2617.774658  2244.999889  2199.853956  7062.628503
 2864.310512  2189.382872  2255.935753  7309.629137
 3029.869583  2151.471908  2178.376337  7359.717829
 2577.367721  2194.118490  2171.897172  6943.383383
 2530.300042  2216.818203  2194.917738  6942.035984
 3000.985729  2150.376173  2118.967955  7270.329857
 2890.423401  2202.990856  2121.063867  7214.478124
 2889.429212  2184.386635  2248.514764  7322.330611
 2849.325631  2256.487647  2103.543586  7209.356864
 2485.249647  2314.458172  2203.555263  7003.263082
 2323.726227  2289.792397  2281.736269  6895.254893
 2362.270044  2290.500864  2241.915845  6894.686753
 2448.952217  2381.674999  2083.510066  6914.137281
 2887.484887  2232.164078  2098.159243  7217.808208
 2551.002343  2291.742187  2169.616263  7012.360794
 2745.658318  2291.616215  2230.796147  7268.070680
 2441.855245  2271.461512  2115.020037  6828.336794
 2637.261534  2310.313299  2268.915134  7216.489967
 2876.365461  2250.953823  2142.593629  7269.912912
 2705.053409  2253.607439  2158.935592  7117.596439
 2711.606733  2157.502142  2294.517659  7163.626534
 2623.787656  2301.351390  2180.681382  7105.820428
 2554.078451  2356.567553  2143.317317  7053.963321
 2613.385934  2399.898194  2149.011552  7162.295679
 2748.941124  2216.598286  2117.693982  7083.233392
 2528.030244  2217.932538  2170.628351  6916.591133
 3001.659176  2191.281733  2194.096538  7387.037447
 2801.483182  2271.055412  2141.088190  7213.626783
 2905.302488  2154.839139  2353.236448  7413.378075
 2657.234753  2150.007721  2120.570332  6927.812806
 2796.273042  2266.536695  2210.753030  7273.562767
 3074.730304  2167.654589  2251.296560  7493.681453
 2515.011066  2320.083921  2202.451305  7037.546291
 2620.073739  2255.799191  2167.356279  7043.229209
 2450.742773  2323.150835  2233.260169  7007.153777
 2282.681198  2278.313287  2129.178059  6690.172544
 2750.409730  2197.681230  2211.395264  7159.486224
 2728.675239  2116.151581  2246.190774  7091.017593
 2870.833508  2310.375429  2241.588649  7422.797585
 2774.430443  2092.333272  2230.622985  7097.386700
 2732.011013  2226.822815  2122.095799  7080.929627
 2771.992787  2229.807595  2080.801466  7082.601848
 3289.905876  2145.869572  2065.467675  7501.243123
 3101.777656  2011.538905  2043.092883  7156.409443
 3218.541715  2242.182518  2010.076898  7470.801130
 3226.570094  2270.114180  2128.076889  7624.761164
 3101.249617  2199.043249  1985.776335  7286.069202
 3136.745395  2217.897442  2127.090919  7481.733756
 3475.738867  2059.499628  2174.573966  7709.812461
 2739.848761  2201.612561  2078.325457  7019.786779
 2888.814211  2229.595839  2200.023439  7318.433489
 2810.984588  2177.065891  2193.082295  7181.132774
 2894.352568  2133.619790  2200.373696  7228.346054
 2928.674632  2292.221935  2184.510302  7405.406869
 2713.245246  2247.172127  2058.768113  7019.185486
 2873.199222  2292.328472  2079.850233  7245.377927
 3143.187161  2309.543003  2139.190016  7591.920179
 2860.184896  2099.731537  2280.124860  7240.041293
 3099.474478  2105.118129  2249.151837  7453.744444
 2708.828603  2194.664529  2162.571637  7066.064769
 2377.395153  2289.626764  2277.712151  6944.734068
 2518.480133  2279.181888  2221.684248  7019.346269
 2667.911217  2427.979217  2141.571983  7237.462417
 2893.137418  2234.617741  2303.641497  7431.396655
 2889.032067  2173.356211  2236.363353  7298.751630
 2806.493712  2221.355295  2286.365590  7314.214598
 2725.595785  2410.394782  2190.503597  7326.494164
 2203.302184  2355.903363  2083.452209  6642.657756
 3054.704022  2190.903125  2181.175865  7426.783012
 2824.708838  2278.380573  2210.975325  7314.064735
 2244.720510  2280.575904  2212.619911  6737.916325
 2946.812718  2228.224001  2234.464597  7409.501316
 2474.691734  2347.154854  2185.837749  7007.684337
 2800.667632  2200.191672  2227.497818  7228.357122
 2663.842747  2344.843858  2259.091346  7267.777950
 2754.863326  2159.091274  2159.753707  7073.708308
 2385.375821  2365.611506  2202.691920  6953.679246
 2667.339323  2274.444473  2264.382167  7206.165963
 2619.610820  2248.651268  2153.199106  7021.461194
 2698.811363  2219.591817  2206.711956  7125.115136
 2592.478030  2339.412271  2065.266192  6997.156493
 2678.712553  2039.777951  2094.025443  6812.515947
 3363.297559  2127.104254  1986.535620  7476.937432
 2895.401387  2191.467073  2196.818169  7283.686629
 3163.262175  2174.042814  1903.641457  7240.946446
 2371.588934  2181.476373  2212.634619  6765.699926
 2713.426471  2270.867859  2215.974884  7200.269214
 2836.516162  2291.252562  2149.574838  7277.343562
 2498.608085  2293.662581  2163.596972  6955.867638
 2546.705568  2224.061752  2252.769460  7023.536781
 2466.549680  2219.083054  2300.929926  6986.562660
 2591.194882  2243.739781  2316.112298  7151.046961
 2522.396532  2265.922067  2220.262874  7008.581473
 2551.533112  2234.628360  2234.930178  7021.091650
 2758.540460  2177.258532  2102.475616  7038.274608
 2460.101503  2161.196235  2144.707475  6766.005213
 2929.228888  2160.160014  2177.888984  7267.277886
 2489.184839  2414.305605  2149.109058  7052.599501
 2289.645306  2345.222790  2270.081283  6904.949379
 2456.083711  2271.207088  2210.825623  6938.116422
 2795.037443  2183.276242  2169.637595  7147.951280
 2558.881508  2350.231307  2002.141869  6911.254684
 2646.132307  2014.151145  2068.672095  6728.955547
 2606.660211  2207.540770  2190.583900  7004.784881
 2928.759216  2239.719046  2154.557078  7323.035339
 2653.641364  2287.329779  2238.367554  7179.338697
 2575.784844  2338.754966  2206.442118  7120.981928
 2797.116795  2372.640404  2140.297079  7310.054278
 2655.202540  2317.336230  2148.858532  7121.397302
 2669.496300  2284.276909  2287.951853  7241.725062
 2858.237448  2237.615567  2177.031118  7272.884134
 2573.286582  2299.525395  2093.705178  6966.517155
 2239.981815  2158.618868  2193.703409  6592.304091
 2413.639928  2277.941290  2180.392027  6871.973244
 3043.431431  2175.898465  2121.367526  7340.697422
 2982.156400  2224.629377  2130.918613  7337.704390
 2888.581845  2369.131883  2137.461247  7395.174975
 3241.635360  2116.667188  2033.994021  7392.296570
 2641.000297  2257.484487  2281.770512  7180.255297
 2211.452721  2392.376089  2317.052903  6920.881712
 2374.893385  2245.362645  2322.014808  6942.270838
 2439.111026  2299.832501  2279.403007  7018.346534
 2378.988263  2389.192204  2199.752308  6967.932775
 2435.360484  2420.851085  2192.826801  7049.038370
 3068.968344  2262.536220  2163.004669  7494.509233
 2651.076445  2223.365303  2237.452977  7111.894726
 2241.748626  2319.324416  2315.454018  6876.527060
 2608.530527  2217.153764  2207.301516  7032.985807
 3084.522986  2304.965311  2145.300712  7534.789009
 2950.103275  2267.889771  2256.550985  7474.544031
 2919.873542  2259.756074  2088.055951  7267.685568
 2623.152704  2273.365907  2195.153362  7091.671972
 2910.068061  2260.453759  2148.900823  7319.422643
 2607.468917  2219.902664  2197.128835  7024.500416
 2823.402326  2179.852460  2150.386591  7153.641377
 2772.682805  2265.796637  2168.966164  7207.445606
 2878.691589  2111.674298  2175.744208  7166.110095
 2708.049009  2288.864717  2236.296131  7233.209857
 2505.716367  2338.041074  2120.917193  6964.674634
 3118.475422  2123.294392  2133.044831  7374.814646
 2785.605498  2247.264475  2255.221882  7288.091854
 2661.707431  2335.365555  2205.025285  7202.098272
 2705.448638  2248.700715  2300.751859  7254.901212
 2648.856231  2179.744115  2310.243407  7138.843754
 2346.357196  2240.843396  2170.475480  6757.676072
 2471.386333  2246.796835  2253.010864  6971.194031
 2729.348213  2260.921607  2295.467171  7285.736992
 2305.456940  2358.477558  2232.757684  6896.692183
 2410.555255  2277.711376  2202.505845  6890.772475
 2827.444936  2198.524585  2245.583163  7271.552684
 2947.476776  2219.985153  2109.971240  7277.433169
 2528.715892  2332.837112  2151.022651  7012.575655
 2855.712937  2246.971654  2333.184678  7435.869269
 2543.735295  2292.907080  2266.343394  7102.985769
 2524.737677  2286.842323  2246.350265  7057.930265
 3090.544274  2191.315708  2182.431642  7464.291624
 3200.461423  2245.484647  2117.924170  7563.870240
 3044.895748  2215.150114  2203.653281  7463.699143
 3389.669671  2274.508365  2119.638644  7783.816680
 2982.145356  2194.589103  2147.371598  7324.106056
 2424.937831  2234.648419  2069.045559  6728.631809
 2485.663922  2217.244684  2260.621910  6963.530516
 2884.866892  2267.388744  2058.490023  7210.745658
 2480.709739  2198.150868  2160.658201  6839.518808
 2428.387293  2364.598694  2215.732889  7008.718876
 2530.398656  2267.470995  2238.686830  7036.556481
 2859.823456  2178.791168  2217.535878  7256.150502
 2754.273954  2279.391056  2095.727276  7129.392287
 2598.908395  2221.976806  2094.046795  6914.931996
 2760.609389  2114.557592  2147.361622  7022.528603
 2875.789832  2220.159270  2171.609937  7267.559039
 2575.683053  2258.835055  2212.070889  7046.588996
 2795.882029  2164.664795  2198.172745  7158.719570
 2656.443160  2149.709724  2325.834911  7131.987794
 2766.161298  2293.056433  2108.401650  7167.619382
 2451.408323  2229.389877  2255.385991  6936.184190
 2479.328239  2383.787592  2268.547385  7131.663216
 2381.327628  2346.737208  2206.767494  6934.832330
 2254.556757  2401.849278  2286.394919  6942.800954
 2357.955125  2217.311262  2228.601762  6803.868149
 2754.297169  2276.954560  2173.576136  7204.827864
 2834.618048  2125.685136  2016.252852  6976.556036
 2742.202596  2237.267669  2358.173274  7337.643539
 2968.337347  2246.258167  2211.975555  7426.571069
 2884.412365  2246.541055  2014.069313  7145.022734
 3017.509925  2133.424824  2150.902501  7301.837250
 3320.687955  2113.833902  2004.689228  7439.211085
 2807.217165  2225.428201  2211.477010  7244.122377
 2664.365744  2228.735139  2281.227584  7174.328467
 2554.550565  2426.518840  2186.896673  7167.966078
 2679.225339  2182.252681  2217.254042  7078.732062
 2877.378437  2283.570251  2103.692212  7264.640900
 2872.870315  2271.502154  2154.364913  7298.737381
 2671.305164  2159.731557  2132.365052  6963.401773
 2873.258115  2268.030110  2106.413940  7247.702165
 2944.550430  2190.300502  2139.251333  7274.102265
 3187.786717  2130.828550  1963.129244  7281.744511
 3071.528995  2211.138075  2118.251563  7400.918633
 2927.758393  2155.723896  2219.667078  7303.149367
 2806.845876  2253.390381  1999.575453  7059.811710
 2689.758240  2250.602138  2233.889723  7174.250100
 2948.037533  2246.157675  2198.025078  7392.220286
 2835.733807  2385.258543  1999.017993  7220.010344
 2818.216224  2199.664333  2305.364948  7323.245504
 2559.738674  2278.357441  1966.839662  6804.935777
 2654.074063  2228.975386  2249.892792  7132.942241
 2345.032203  2267.935852  2322.547016  6935.515072
 2488.890138  2322.305102  2211.406986  7022.602227
 2658.958980  2367.900071  2088.703423  7115.562474
 2791.040953  2354.970081  2039.294969  7185.306003
 2560.692645  2272.789617  2120.240693  6953.722956
 2841.804720  2363.859493  2187.609056  7393.273270
 2894.886421  2263.122709  2222.982612  7380.991741
 2637.427058  2233.637948  2302.408161  7173.473167
 2670.748492  2340.264464  2233.012712  7244.025667
 2675.374621  2297.566906  2158.644622  7131.586150
 2700.195408  2318.963690  2147.791747  7166.950845
 2603.599437  2170.745653  2277.498551  7051.843641
 1915.953589  2191.079952  2155.130770  6262.164311
 2767.099070  2247.262017  2169.908295  7184.269381
 2538.657650  2197.758139  2202.481438  6938.897227
 2619.802939  2326.621688  2251.905344  7198.329971
 2449.184397  2319.826252  2272.471962  7041.482612
 2842.149947  2252.003076  2201.159823  7295.312846
 2740.954161  2342.215877  1997.699795  7080.869833
 2796.351214  2241.616529  2139.050686  7177.018429
 2615.823846  2215.970608  2128.454812  6960.249265
 2479.562163  2348.774625  2214.664897  7043.001684
 2680.644525  2334.241327  1980.053841  6994.939693
 2369.467136  2311.612183  2302.332891  6983.412211
 2514.823012  2225.861039  2239.735479  6980.419530
 2847.315037  2242.414197  2329.818750  7419.547983
 2573.593768  2260.991160  2071.735974  6906.320902
 2815.439957  2295.869769  2227.009611  7338.319337
 2785.429948  2152.839383  2181.220575  7119.489905
 2806.961787  2173.474677  2103.471040  7083.907504
 2690.932574  2297.508311  2182.478845  7170.919731
 2572.881351  2284.744500  2313.898195  7171.524046
 2745.157051  2213.045534  2236.865939  7195.068524
 2198.093600  2354.983218  2303.711360  6856.788178
 2576.438106  2329.924830  2123.980121  7030.343058
 2425.395683  2228.154458  2216.736009  6870.286150
 2506.947729  2388.954954  2207.001413  7102.904096
 2468.142504  2300.611351  2243.501229  7012.255084
 2638.955211  2302.969855  2195.793391  7137.718457
 2208.670499  2319.984623  2304.081390  6832.736512
 2787.450788  2113.607720  2227.395065  7128.453574
 3008.822626  2093.406064  2159.891682  7262.120373
 2815.649011  2241.485827  2265.246994  7322.381833
 2343.142485  2140.826978  2119.138023  6603.107486
 2567.014109  2207.354040  2246.818678  7021.186827
 2352.787122  2153.192369  2048.486427  6554.465918
 2809.825078  2245.510452  2141.937513  7197.273043
 2465.800925  2247.365947  2141.054194  6854.221065
 2572.154471  2332.436780  2248.298178  7152.889429
 2576.918504  2123.159558  2094.989150  6795.067212
 2503.394159  2270.860612  2313.806320  7088.061091
 2560.543105  2321.194181  2204.674929  7086.412215
 2525.473821  2267.815035  2149.538593  6942.827450
 2678.891711  2303.866640  2175.517312  7158.275663
 2428.560451  2200.438031  2378.188606  7007.187089
 3109.664642  2172.509045  2146.572939  7428.746625
 2591.299286  2236.566206  2221.875647  7049.741140
 2401.742390  2343.316812  2162.547209  6907.606411
 3227.077717  2083.868161  2103.229984  7414.175862
 3066.680206  2054.225524  1910.013741  7030.919471
 3065.483010  2092.801219  1989.962269  7148.246499
 2815.348931  2330.865385  2163.745437  7309.959753
 2894.011674  2244.408466  2098.083409  7236.503549
 2789.383250  2230.415823  2186.971464  7206.770538
 2538.379495  2274.591132  2284.558268  7097.528895
 2001.531632  2369.044592  2025.579829  6396.156053
 2549.000605  2309.246569  2291.849664  7150.096838
 2270.031572  2327.710263  2229.882299  6827.624134
 2374.101654  2319.385285  2201.839670  6895.326609
 2671.356419  2227.920052  2184.252425  7083.528896
 2890.665628  2197.251549  2137.989802  7225.906980
 2990.250099  2218.101165  2034.069120  7242.420385
 3039.698873  2285.182106  2049.952186  7374.833165
 3065.031176  2281.372379  2206.204664  7552.608219
 2913.329199  2347.080923  2170.654192  7431.064313
 2646.136097  2259.048100  2255.596321  7160.780518
 2635.849809  2347.312058  2151.580202  7134.742069
 2554.891781  2245.676053  2105.340737  6905.908571
 2623.254753  2308.546888  2258.313386  7190.115026
 2730.792567  2222.366116  2268.815524  7221.974207
 2605.534824  2341.874782  2239.888875  7187.298481
 2579.121494  2237.593080  2357.770289  7174.484863
 2992.176030  2095.295992  2203.103258  7290.575279
 2980.091978  2185.067983  2247.344496  7412.504457
 3091.556982  2180.136064  2054.483808  7326.176854
 2819.316947  2170.368627  2229.124941  7218.810515
 2714.619758  2160.642508  2158.428997  7033.691263
 3135.337735  2223.165701  2139.185899  7497.689335
 2530.462703  2290.861213  2216.117794  7037.441710
 2691.080012  2263.496776  1995.302159  6949.878947
 2824.973657  2171.070552  2130.806393  7126.850602
 2868.957616  2237.090562  2100.779271  7206.827450
 2881.844673  2293.731687  2122.687034  7298.263395
 3126.942828  2127.854086  2094.212259  7349.009174
 2750.532492  2149.404163  2103.111240  7003.047895
 2408.018793  2299.405495  2211.305274  6918.729562
 2736.093115  2322.598681  2179.752262  7238.444058
 2660.230699  2231.767554  2090.383940  6982.382193
 2906.410666  2237.726595  2292.044705  7436.181965
 2820.144376  2254.643062  2200.374765  7275.162202
 3124.412578  2176.233190  2081.954642  7382.600410
 2645.341278  2244.604154  2265.147955  7155.093387
 2447.787787  2252.174285  2128.257616  6828.219688
 2570.769566  2264.483967  2110.410672  6945.664205
 2273.433479  2336.326892  2210.518812  6820.279183
 2393.137945  2367.130197  2240.286686  7000.554828
 2598.373696  2358.525423  2227.795557  7184.694677
 2818.523008  2296.754266  2006.986115  7122.263389
 2510.778153  2220.659690  2072.683022  6804.120865
 3026.043494  2136.708810  1977.302009  7140.054312
 2957.357500  2227.856424  2133.361585  7318.575509
 2891.707306  2177.672434  2243.627493  7313.007233
 2469.049637  2372.044822  2107.363482  6948.457941
 2766.807632  2249.621047  2239.288765  7255.717444
 3012.689149  2081.200977  2167.236581  7261.126707
 2614.351155  2341.206970  2095.783771  7051.341896
 2870.761992  2249.613628  2164.480942  7284.856561
 2884.478526  2256.453800  2239.488131  7380.420457
 2812.733644  2228.198515  2220.816048  7261.748207
 2849.689809  2141.123982  2017.228218  7008.042009
 2398.171684  2161.480933  2331.074663  6890.727280
 2564.674395  2355.949971  2181.236790  7101.861157
 2588.731909  2334.264146  2193.318700  7116.314754
 2452.330076  2327.861495  2242.984532  7023.176103
 2261.495540  2309.934502  2240.061043  6811.491084
 2495.106336  2322.845387  2158.296155  6976.247878
 2824.215428  2277.069514  2296.185879  7397.470822
 2620.657368  2220.386686  2236.930455  7077.974509
 2744.109384  2300.582247  2207.102185  7251.793815
 2928.888106  2245.454632  2023.026957  7197.369694
 2672.939940  2330.536614  2071.524522  7075.001076
 2901.847847  2214.475095  2264.428232  7380.751174
 2580.909131  2306.797192  2132.384014  7020.090337
 2290.536220  2117.191041  2217.298392  6625.025653
 2374.574238  2334.939995  2219.914625  6929.428858
 2449.318590  2281.437032  2236.812140  6967.567763
 2775.973728  2176.911391  2228.453865  7181.338985
 3260.641455  2267.467197  2045.588241  7573.696893
 2978.237317  2208.931131  2144.325745  7331.494193
 2835.713155  2183.125019  2184.771467  7203.609641
 2596.936745  2256.585484  2293.795396  7147.317624
 2351.088499  2307.353889  2336.464141  6994.906529
 2446.805598  2223.608114  2060.185608  6730.599320
 2569.524771  2276.814291  2269.694667  7116.033728
 2501.320684  2243.734348  2287.691570  7032.746602
 2113.206943  2390.307282  2122.821013  6626.335237
 2774.829359  2237.232595  2149.768243  7161.830197
 2740.886577  2301.338202  2138.774732  7180.999511
 2926.783411  2275.054707  2213.150306  7414.988424
 2269.873982  2123.782814  2185.631972  6579.288768
 2815.739182  2308.915014  2227.238899  7351.893096
 2776.138765  2191.027081  2268.113266  7235.279113
 2649.807464  2232.720758  2243.489236  7126.017459
 3208.538358  2131.449166  2102.292053  7442.279577
 2685.790247  2279.144064  2249.314062  7214.248373
 2976.355177  2183.806746  2195.078991  7355.240914
 2545.315027  2271.231689  2071.954407  6888.501123
 3145.175648  2094.422503  2174.761094  7414.359245
 2669.509323  2431.511907  2230.522941  7331.544171
 2951.953986  2247.587087  2169.134005  7368.675078
 2707.311102  2218.395118  2087.188113  7012.894334
 2820.833111  2194.570186  2130.116927  7145.520224
 2750.405177  2222.315586  2309.310364  7282.031127
 2909.768173  2170.992793  2202.804233  7283.565199
 3182.819685  2283.270765  1978.008139  7444.098589
 2447.713445  2237.640820  1988.176791  6673.531056
 2750.832246  2029.954195  2008.225224  6789.011666
 3022.152127  2246.809056  1827.853660  7096.814843
 3068.796054  2269.544370  2139.541738  7477.882162
 3171.385131  2201.418556  2034.617108  7407.420795
 2982.260671  2135.693543  2103.445223  7221.399436
 2987.001760  2236.082409  2008.656618  7231.740787
 2503.104474  2209.831467  2172.251269  6885.187210
 3242.868492  2112.317174  2118.923377  7474.109042
 2310.238089  2338.708120  2202.375203  6851.321412
 2786.945169  2073.485853  2272.858098  7133.289119
 2686.051995  2357.772613  2213.135440  7256.960048
 2626.995902  2265.133681  2165.925484  7058.055067
 2683.446328  2263.487397  2179.144020  7126.077745
 2683.086410  2143.478680  2166.605184  6993.170274
 3158.961084  2224.000418  2197.397653  7580.359155
 3195.148996  2138.983475  2174.250600  7508.383071
 3062.749912  2222.820512  2040.442827  7326.013251
 2666.123478  2255.530961  2160.345318  7081.999757
 2648.311096  2240.190458  2198.568133  7087.069687
 2621.140112  2286.062601  2088.521981  6995.724694
 2241.973868  2409.372048  2204.796183  6856.142099
 2328.046123  2342.019160  2270.520957  6940.586240
 2697.489587  2177.908979  2282.923793  7158.322359
 2546.935580  2311.931034  2162.128505  7020.995119
 2543.101594  2317.366398  2296.125548  7156.593540
 2641.724560  2245.473842  2197.598381  7084.796783
 2732.595941  2196.246721  2170.627533  7099.470195
 2426.907276  2265.552759  2228.161365  6920.621400
 2828.778579  2336.188391  2167.916851  7332.883821
 2592.624782  2301.926233  2180.478343  7075.029358
 2562.320968  2368.173881  2210.995076  7141.489925
 2491.955033  2371.263017  2187.004287  7050.222337
 2700.342373  2209.165973  2293.688889  7203.197235
 2643.053231  2272.781404  2105.011412  7020.846047
 2562.527136  2137.653427  2167.450602  6867.631164
 3016.943130  2184.832993  2118.035726  7319.811849
 3328.218507  2051.237396  2105.985859  7485.441762
 3016.975776  2257.941154  2007.854594  7282.771524
 3145.952315  2160.587905  2125.006050  7431.546270
 2844.885208  2153.046206  2125.743972  7123.675387
 2840.508915  2276.138202  2224.229735  7340.876853
 2522.321704  2268.646118  2158.569974  6949.537796
 2742.913218  2207.404882  2249.525854  7199.843954
 2721.345660  2307.579301  2122.133685  7151.058646
 3103.819423  2198.642340  2165.316641  7467.778404
 2894.663385  2200.932277  2151.270377  7246.866039
 3145.208473  2288.287205  2183.290019  7616.785696
 3201.904685  2046.274515  2312.669150  7560.848349
 2648.027688  2189.896539  2157.594574  6995.518801
 2815.497534  2096.942512  2317.472757  7229.912803
 2425.539773  2299.650260  2226.481818  6951.671851
 2487.826367  2230.100522  2216.702399  6934.629288
 2425.987553  2320.527874  2246.948280  6993.463706
 2257.874495  2296.071599  2275.676677  6829.622771
 2757.262266  2253.785641  2238.442593  7249.490501
 2376.557218  2375.272425  2252.404755  7004.234398
 2388.386018  2314.724700  2273.760127  6976.870845
 2700.959325  2285.953178  2196.069500  7182.982003
 2852.384013  2266.862980  2122.611572  7241.858565
 2366.493256  2352.612549  2195.055496  6914.161301
 2685.804829  2179.521404  2181.943875  7047.270108
 2854.130893  2233.234015  2233.785406  7321.150315
 2659.267115  2166.788228  2239.613354  7065.668698
 2394.934888  2212.756494  2034.694032  6642.385415
 2603.841574  2265.423084  2231.479980  7100.744638
 2851.483615  2195.261512  2132.355387  7179.100514
 3080.763617  2152.209458  2128.855851  7361.828926
 2449.198861  2236.911509  2221.932192  6908.042562
 2668.451601  2262.946910  2304.522132  7235.920643
